14,0,-14,-8,14,-6,77,141,141,30,-44,-39
35,31,-6,-33,19,12,84,167,195,75,-16,-18
54,60,0,-58,24,29,90,193,245,119,11,0
72,84,7,-79,29,45,95,216,289,158,36,16
87,107,13,-97,34,59,100,238,329,190,56,30
101,126,18,-114,37,70,104,254,365,219,72,42
112,141,21,-127,40,79,106,267,392,240,84,50
119,151,23,-136,42,85,108,275,409,255,93,55
123,156,24,-140,44,87,109,280,416,264,100,58
122,156,24,-139,43,86,108,282,411,265,103,58
117,149,22,-133,41,81,106,279,397,256,104,55
107,134,19,-121,38,74,103,272,373,238,99,50
92,114,14,-104,34,62,98,260,338,210,87,41
74,90,9,-83,28,48,91,243,293,173,71,29
52,61,3,-57,22,31,85,221,238,129,50,15
29,29,-3,-30,15,12,78,196,180,79,26,-1
6,-3,-10,-2,8,-7,69,168,120,28,0,-18
-16,-38,-18,26,1,-26,62,139,62,-22,-28,-36
-38,-68,-25,52,-4,-44,55,109,6,-69,-57,-53
-56,-93,-31,73,-9,-60,49,83,-39,-108,-83,-70
-68,-112,-37,89,-13,-72,44,62,-73,-134,-102,-83
-78,-125,-42,100,-16,-82,40,48,-92,-149,-117,-95
-84,-134,-46,108,-17,-89,37,38,-102,-156,-127,-103
-89,-140,-50,114,-19,-94,35,31,-109,-163,-134,-109
-93,-146,-51,118,-20,-98,33,26,-114,-167,-141,-113
-95,-149,-53,122,-20,-101,32,22,-120,-171,-145,-116
-96,-152,-53,123,-20,-102,32,19,-124,-173,-147,-117
-97,-152,-54,124,-21,-102,32,17,-126,-174,-150,-118
-97,-152,-53,123,-21,-103,31,17,-127,-174,-150,-119
-96,-150,-52,123,-20,-101,31,16,-126,-174,-149,-119
-95,-149,-52,121,-20,-99,30,16,-126,-173,-148,-120
-93,-145,-50,118,-20,-96,30,17,-125,-171,-145,-119
-88,-139,-47,113,-19,-92,30,20,-120,-166,-141,-118
-82,-129,-44,105,-17,-85,32,25,-111,-158,-134,-113
-74,-115,-40,94,-15,-77,34,33,-100,-147,-124,-105
-64,-102,-36,82,-12,-68,36,41,-88,-135,-113,-97
-54,-87,-32,69,-10,-59,40,49,-75,-124,-101,-88
-41,-68,-28,54,-7,-49,44,60,-59,-108,-86,-77
-27,-45,-23,35,-4,-36,48,73,-40,-91,-69,-65
-14,-24,-20,18,-1,-26,52,83,-24,-76,-52,-52
-9,-14,-18,12,0,-20,54,88,-15,-67,-40,-45
-12,-21,-18,17,-1,-22,55,87,-15,-65,-37,-43
-20,-34,-20,26,-1,-29,55,82,-22,-71,-43,-46
-27,-47,-23,37,-3,-36,53,76,-31,-79,-52,-52
-36,-61,-26,48,-5,-44,51,69,-40,-89,-62,-58
-47,-78,-30,62,-8,-54,49,60,-51,-99,-72,-66
-59,-97,-35,77,-10,-65,45,50,-63,-111,-86,-75
-69,-114,-39,91,-13,-75,41,39,-78,-125,-102,-85
-77,-125,-43,100,-15,-83,38,31,-92,-138,-115,-94
-83,-133,-46,107,-17,-88,35,25,-103,-148,-124,-102
-88,-137,-47,112,-19,-92,33,19,-111,-155,-131,-108
-92,-142,-49,116,-20,-95,31,16,-117,-162,-137,-113
-95,-146,-50,119,-21,-98,30,13,-122,-167,-143,-117
-98,-149,-51,123,-23,-100,29,10,-127,-171,-149,-122
-102,-154,-51,127,-25,-103,29,9,-132,-176,-156,-127
-106,-158,-51,131,-27,-105,30,8,-139,-180,-162,-133
-110,-162,-51,136,-30,-107,33,6,-140,-189,-170,-139
-116,-171,-51,142,-32,-111,39,4,-148,-184,-184,-149
-125,-187,-50,155,-35,-117,48,3,-151,-200,-188,-167
-138,-193,-48,170,-39,-124,59,5,-174,-220,-198,-175
-152,-206,-44,178,-41,-131,73,16,-193,-244,-216,-199
-161,-216,-39,191,-43,-131,91,41,-165,-272,-234,-215
-160,-214,-29,193,-44,-125,110,78,-110,-244,-254,-228
-145,-198,-14,175,-42,-108,131,120,-23,-161,-236,-211
-113,-157,8,131,-37,-72,157,163,96,-104,-169,-147
-64,-74,37,63,-29,-13,186,211,243,19,-102,-71
-1,34,72,-18,-20,55,202,246,430,249,19,23
69,133,110,-105,-8,131,220,338,576,433,213,140
146,228,152,-196,3,205,235,415,656,548,335,260
220,359,199,-291,15,286,248,449,779,679,431,357
287,507,250,-386,28,379,247,480,938,911,626,468
357,615,295,-479,40,443,216,510,1044,1086,799,586
437,730,331,-578,50,517,142,463,1043,1116,911,682
502,849,353,-672,58,601,30,301,924,1133,987,731
526,883,352,-705,63,620,-79,124,743,1054,973,771
510,828,311,-668,69,572,-172,-6,491,817,888,773
457,739,265,-598,66,510,-270,-205,162,618,753,665
363,634,212,-512,63,438,-396,-425,-104,490,582,564
285,501,162,-410,55,341,-489,-599,-278,312,472,514
213,357,110,-281,48,222,-555,-827,-513,117,392,360
143,245,63,-186,40,131,-670,-1077,-815,-66,225,242
77,116,18,-84,31,40,-772,-1207,-1024,-211,2,125
17,-15,-17,10,22,-41,-756,-1200,-1051,-342,-102,-4
-33,-120,-45,88,12,-92,-661,-1115,-940,-479,-170,-104
-71,-193,-59,132,4,-118,-536,-969,-773,-535,-242,-153
-95,-216,-65,149,-3,-128,-396,-796,-621,-471,-244,-142
-107,-201,-67,152,-9,-126,-236,-600,-506,-399,-215,-135
-110,-189,-69,148,-15,-124,-141,-411,-355,-357,-203,-131
-111,-184,-71,147,-17,-125,-52,-253,-245,-321,-199,-134
-112,-183,-70,147,-20,-126,-2,-128,-177,-280,-194,-138
-112,-183,-69,147,-20,-126,5,-29,-154,-241,-187,-140
-112,-180,-67,145,-21,-123,9,7,-158,-216,-180,-139
-109,-175,-65,141,-21,-120,11,-1,-157,-205,-173,-138
-106,-169,-63,137,-21,-116,16,-3,-148,-198,-168,-136
-103,-164,-61,133,-20,-113,24,3,-137,-191,-165,-134
-101,-161,-59,130,-20,-110,30,11,-127,-184,-162,-133
-98,-157,-58,127,-19,-108,33,19,-120,-178,-160,-132
-96,-154,-57,125,-18,-105,36,25,-116,-175,-158,-131
-94,-152,-56,122,-18,-103,36,29,-115,-173,-157,-130
-92,-149,-55,120,-16,-101,38,31,-114,-171,-154,-128
-89,-146,-53,116,-16,-98,39,33,-111,-167,-150,-126
-82,-138,-51,110,-13,-93,42,37,-101,-159,-146,-121
-74,-127,-47,100,-11,-85,45,44,-83,-146,-139,-115
-62,-112,-43,86,-7,-76,50,54,-58,-126,-131,-105
-48,-93,-38,69,-3,-64,55,67,-25,-99,-117,-94
-31,-68,-32,49,1,-49,60,85,15,-66,-100,-79
-12,-40,-25,26,6,-32,67,106,65,-26,-79,-62
8,-10,-18,0,13,-13,74,130,121,17,-55,-44
